totaldebt_invcap_sub_leverage_ratio,rect_turn_sub_asset_liabilities,leverage_ratio_sub_debt_ratio,asset_liabilities_sub_debt_ratio,capitalization_ratio_sub_debt_ratio2,totaldebt_invcap_sub_debt_ratio2,roe_sub_roa,asset_turnover_sub_roa,longtermdebt_invcap_sub_capitalization_ratio,label
-11.008000000000001,-0.9045893899999999,10.853,0.16958938999999995,0.507,0.546,0.053000000000000005,0.051000000000000004,0.0,0
-11.945,-0.917912671,11.856,0.15891267099999995,0.49000000000000005,0.5169999999999999,0.063,0.051000000000000004,0.0,0
-12.721,-0.8999409820000002,12.649999999999999,0.14094098200000005,0.483,0.514,0.075,0.054000000000000006,0.0,0
-10.995000000000001,-0.943244928,10.929,0.157244928,0.467,0.524,0.086,0.054000000000000006,0.0,0
-10.259,-0.965751418,10.14,0.17175141799999993,0.47800000000000004,0.49200000000000005,0.076,0.048,0.0,0
-9.55,-0.996473661,9.399,0.18347366099999995,0.481,0.511,-0.105,0.043,0.0,0
-9.183,-1.0206399739999998,8.915000000000001,0.19263997399999988,0.45299999999999996,0.491,0.094,0.033,0.0,0
-8.739999999999998,-1.029703091,8.498,0.20370309100000006,0.45699999999999996,0.492,0.08199999999999999,0.035,0.0,0
-8.834,-1.0247290919999998,8.621,0.19972909199999989,0.46,0.506,0.071,0.041999999999999996,0.0,0
-8.283000000000001,-1.027827983,8.023,0.21282798299999994,0.43999999999999995,0.478,0.061,0.047,0.0,0
-8.648,-1.0280365870000001,8.459,0.20303658700000005,0.4650000000000001,0.498,0.056999999999999995,0.045,0.0,0
-8.676,-1.024637198,8.513,0.1976371979999999,0.425,0.5609999999999999,0.043000000000000003,0.044000000000000004,0.0,0
-8.22,-1.039915617,7.864000000000001,0.21391561699999995,0.381,0.43300000000000005,0.039,0.039,0.0,0
-7.736,-1.049730603,7.2989999999999995,0.22773060299999992,0.32799999999999996,0.37,0.028000000000000004,0.037000000000000005,0.0,0
-7.242999999999999,-1.061048488,6.787,0.2430484879999999,0.3,0.349,0.051000000000000004,0.031000000000000003,0.0,0
-7.286,-1.0718908999999999,6.801,0.2468908999999999,0.3,0.327,0.06,0.026,0.0,0
-7.422,-1.072068584,6.877,0.24206858399999998,0.276,0.28300000000000003,0.043,0.024,0.0,0
-8.485000000000001,-0.9925479450000001,8.06,0.22154794500000008,0.384,0.384,0.04999999999999999,0.05099999999999999,0.0,0
-11.112,-0.982931363,10.879999999999999,0.1689313629999999,0.516,0.516,0.05199999999999999,0.05099999999999999,0.0,0
-12.087,-0.9764377369999999,11.956,0.15143773699999985,0.52,0.5740000000000001,0.095,0.05299999999999999,0.0,0
-13.291,-0.9716064729999999,13.166,0.13760647299999984,0.536,0.5660000000000001,0.093,0.054000000000000006,0.0,0
-12.841999999999999,-0.9750734110000001,12.738999999999999,0.14207341100000004,0.522,0.566,0.098,0.051000000000000004,0.0,0
-12.122,-0.970566071,13.097,0.13756607099999996,0.266,1.628,0.093,0.05499999999999999,0.0,0
-10.933,-0.9717898170000001,14.107999999999999,0.12678981700000014,-0.03799999999999998,3.7960000000000003,0.104,0.05,0.033999999999999975,0
-13.754999999999999,-0.9809579280000001,13.686,0.13095792800000006,0.5109999999999999,0.558,0.108,0.045,0.0,0
-12.081,-0.981904122,13.23,0.1349041219999999,0.24700000000000005,1.7720000000000002,0.084,0.043000000000000003,0.0,0
-12.745999999999999,-0.9863713560000001,14.101999999999999,0.12837135600000016,0.22100000000000003,1.997,0.104,0.039,0.0,0
-13.790999999999999,-0.9863935600000001,15.283999999999999,0.12239356000000012,0.22600000000000003,2.1390000000000002,0.10200000000000001,0.042,0.0,0
-15.386,-0.980535029,16.682,0.110535029,0.3,1.938,0.044,0.046,0.0,0
-2.068,-1.38700314,1.506,0.83100314,0.08,0.08,-0.006999999999999999,0.03,0.0,0
-3.861,-1.238474653,3.615,0.531474653,0.31700000000000006,0.33599999999999997,-0.012,0.034999999999999996,0.0,0
-5.589,-1.058566836,5.433,0.296566836,0.366,0.44999999999999996,-0.004,0.045,0.0,0
-5.481,-1.063029188,5.22,0.313029188,0.32599999999999996,0.43099999999999994,-0.02,0.049,0.0,0
-5.47,-1.0658972629999999,5.284,0.309897263,0.367,0.43300000000000005,0.009000000000000001,0.055,0.0,0
-6.405,-1.052946285,6.227,0.27294628499999996,0.41000000000000003,0.43099999999999994,0.024999999999999998,0.059,0.0,0
-6.531,-1.0375445890000001,6.371,0.2555445890000001,0.405,0.45699999999999996,0.027,0.061,0.0,0
-6.414,-1.0479258089999999,6.284,0.26292580899999995,0.378,0.508,0.030999999999999996,0.05199999999999999,0.0,0
-6.558999999999999,-1.0643136469999999,6.378,0.26331364699999993,0.41300000000000003,0.44299999999999995,0.03799999999999999,0.041999999999999996,0.0,0
-7.185,-1.056884918,7.042,0.236884918,0.41800000000000004,0.488,0.033,0.038000000000000006,0.0,0
-8.803999999999998,-0.9153564680000001,9.396999999999998,0.18735646800000005,0.25599999999999995,1.061,0.059,0.056999999999999995,0.0,0
-10.397,-0.9013359939999999,11.282,0.16233599399999987,0.23899999999999993,1.341,0.074,0.062,0.0,0
-11.771,-0.88439329,12.497,0.1433932899999999,0.276,1.167,0.087,0.056999999999999995,0.0,0
-6.401000000000001,-1.028294995,5.998,0.272294995,0.29300000000000004,0.372,0.044,0.059,0.0,0
-7.332000000000001,-1.014129433,7.829000000000001,0.229129433,-0.068,1.2369999999999999,0.052000000000000005,0.05499999999999999,0.0,0
-7.692,-1.001018101,8.252,0.21001810100000007,0.061,1.269,0.057999999999999996,0.055999999999999994,0.0,0
-3.585,-1.133570736,2.821,0.487570736,0.015,0.015,0.027999999999999997,0.046000000000000006,0.0,0
-3.437,-1.155555787,2.678,0.5115557869999999,0.012,0.012,0.013000000000000001,0.046,0.0,0
-3.266,-1.17517515,2.513,0.53617515,0.009999999999999998,0.009999999999999998,0.032,0.044,0.0,0
-3.129,-1.181537771,2.415,0.546537771,0.035,0.035,0.032,0.046,0.0,0
-2.951,-1.210164089,2.253,0.575164089,0.038,0.038,0.024999999999999998,0.043,0.0,0
-3.162,-1.202627721,2.54,0.541627721,0.10599999999999998,0.10599999999999998,0.032,0.044,0.0,0
-3.2969999999999997,-1.180509896,2.7889999999999997,0.49950989600000006,0.175,0.193,0.027,0.049,0.0,0
-3.3449999999999998,-1.1685132630000001,2.8689999999999998,0.4785132630000001,0.213,0.213,0.03900000000000001,0.040999999999999995,0.0,0
-3.385,-1.1807461069999998,2.903,0.4877461069999999,0.20099999999999998,0.213,0.028,0.036000000000000004,0.0,0
-3.343,-1.1869973200000001,2.8609999999999998,0.49099732000000007,0.19999999999999998,0.211,0.025999999999999995,0.033,0.0,0
-5.646,-0.971842267,4.898,0.353842267,0.087,0.087,1.088,0.072,0.0,0
-7.494,-0.9987870499999999,7.263999999999999,0.2437870499999999,0.169,0.5630000000000001,0.03900000000000001,0.05,0.0,0
-8.478,-0.970015251,8.44,0.20401525099999995,0.21400000000000002,0.738,0.038000000000000006,0.05499999999999999,0.0,0
-9.1,-0.9654298410000001,9.389999999999999,0.18742984100000004,0.247,1.013,0.08399999999999999,0.049999999999999996,0.0,0
-8.411,-0.9697994860000001,9.013,0.19279948600000008,0.035,1.335,0.086,0.05299999999999999,0.0,0
-3.094,-1.204538076,2.497,0.549538076,0.12000000000000001,0.12100000000000001,0.018,0.051000000000000004,0.0,0
-7.093,-1.184641851,6.725,0.38964185100000004,0.381,0.396,0.005999999999999998,0.04699999999999999,0.0,0
-9.612,-1.007710911,9.396999999999998,0.18771091100000004,0.45699999999999996,0.5349999999999999,0.071,0.057999999999999996,0.0,0
-10.324,-0.9973388999999999,10.144,0.17733889999999985,0.47500000000000003,0.563,0.088,0.059000000000000004,0.0,0
-10.559,-0.9889005869999999,10.395,0.16590058699999988,0.47900000000000004,0.5760000000000001,0.1,0.057,0.0,0
-11.389,-0.99185853,11.363,0.15785852999999994,0.475,0.672,0.09799999999999999,0.057999999999999996,0.0,0
-4.544,-1.064566441,3.848,0.39156644100000004,0.091,0.10300000000000001,0.33,0.082,0.0,0
-5.049,-1.096890151,4.455,0.352890151,0.14100000000000001,0.199,0.048,0.051000000000000004,0.0,0
-5.5440000000000005,-1.07226008,5.152,0.31026007999999994,0.259,0.36100000000000004,0.04100000000000001,0.053000000000000005,0.0,0
-5.734999999999999,-1.066236448,5.403,0.30223644800000005,0.349,0.387,0.062,0.052000000000000005,0.0,0
-5.8919999999999995,-1.058572503,5.596,0.28857250300000004,0.38899999999999996,0.39399999999999996,0.075,0.051000000000000004,0.0,0
-6.615,-1.05861315,6.359999999999999,0.26661314999999997,0.414,0.432,0.078,0.05,0.0,0
-6.843999999999999,-1.047715459,6.638,0.2537154589999999,0.39799999999999996,0.48200000000000004,0.07200000000000001,0.054000000000000006,0.0,0
-8.14,-1.0350039580000001,7.948,0.22400395800000006,0.443,0.5029999999999999,0.098,0.048,0.0,0
-8.552999999999999,-1.028305074,8.329,0.20430507399999998,0.4720000000000001,0.4720000000000001,0.096,0.043000000000000003,0.0,0
-15.625,-0.919427028,14.792,0.12142702800000005,0.09999999999999999,0.09999999999999999,0.153,0.055999999999999994,0.0,0
-12.724,-0.9457902180000001,11.872,0.15179021800000003,0.06999999999999999,0.06999999999999999,0.126,0.054000000000000006,0.0,0
-12.38,-0.914754042,11.471,0.14675404199999997,0.015,0.015,0.101,0.05600000000000001,0.0,0
-17.569,-0.91383685,16.809,0.1098368500000001,0.091,0.176,0.146,0.05600000000000001,0.0,0
-16.977,-0.9148154860000001,16.226,0.11381548600000013,0.181,0.181,0.131,0.05500000000000001,0.0,0
-17.217,-0.9184579409999999,16.532999999999998,0.11045794099999995,0.24300000000000002,0.24300000000000002,0.131,0.044,0.0,0
-17.622999999999998,-0.922559567,16.898,0.11055956700000003,0.20700000000000002,0.20700000000000002,0.124,0.038,0.0,0
-18.972,-0.92361163,19.020000000000003,0.09761163000000006,0.318,0.921,0.137,0.037,0.0,0
-14.305,-0.9453218170000001,14.202,0.13332181700000012,0.07400000000000001,0.7749999999999999,0.098,0.039,0.0,0
-15.897,-0.926144434,16.659,0.11314443400000007,0.048,1.599,0.062,0.05,0.0,0
-15.836,-0.9282728170000001,16.418,0.11127281700000013,0.16999999999999998,1.412,0.043,0.054000000000000006,0.0,0
-15.434,-0.9501791629999999,16.107,0.11517916299999997,0.261,1.465,0.091,0.045000000000000005,0.0,0
-13.093,-0.9684989039999999,13.456,0.12149890399999985,0.202,1.1720000000000002,-0.0010000000000000009,0.044,0.0,0
-9.245,-1.013694563,8.735999999999999,0.196694563,0.16199999999999998,0.35000000000000003,-0.047,0.043000000000000003,0.0,0
-9.293000000000001,-1.008201949,9.109,0.19220194899999998,0.08600000000000001,0.646,-0.022,0.038000000000000006,0.0,0
-9.517,-1.011954616,8.997,0.19195461599999997,0.135,0.34500000000000003,0.022999999999999996,0.029999999999999995,0.0,0
-9.548,-1.017098844,9.536999999999999,0.18509884399999987,-0.020000000000000004,0.8180000000000001,0.046000000000000006,0.026000000000000002,0.0,0
-9.34,-1.0162347569999999,9.861999999999998,0.1752347569999999,-0.082,1.3090000000000002,0.064,0.025,0.0,0
-9.026,-1.027188228,9.136999999999999,0.188188228,-0.034,0.921,0.054,0.024,0.0,0
-8.49,-1.036905694,8.363999999999999,0.20490569400000003,-0.0010000000000000009,0.6950000000000001,0.051,0.025,0.0,0
-4.593999999999999,-1.1080991969999998,4.052,0.38409919699999995,0.21899999999999997,0.21899999999999997,0.05299999999999999,0.05299999999999999,0.0,0
-2.676,-1.090158508,2.14,0.455158508,0.065,0.145,0.030000000000000006,0.049999999999999996,0.0,0
-2.903,-1.21500286,2.476,0.55600286,0.181,0.22500000000000003,0.036,0.048999999999999995,0.0,0
-4.674,-1.1859132669999999,4.247,0.457913267,0.269,0.301,0.052,0.04700000000000001,0.0,0
-6.131,-1.059105167,5.7620000000000005,0.2981051670000001,0.354,0.374,0.06,0.053000000000000005,0.0,0
-8.652000000000001,-1.0137798519999999,8.449,0.21277985199999994,0.451,0.514,0.08199999999999999,0.056,0.0,0
-8.839,-1.000227453,8.662,0.1982274529999999,0.4580000000000001,0.524,0.093,0.060000000000000005,0.0,0
-8.046,-1.0055617860000001,8.827,0.19756178600000007,0.031,1.482,0.123,0.052000000000000005,0.0,0
-9.017,-1.014122851,8.83,0.19912285100000005,0.478,0.491,0.126,0.047,0.0,0
-8.969,-1.0277608550000001,8.783999999999999,0.20276085500000007,0.476,0.493,0.10500000000000001,0.04300000000000001,0.0,0
-9.324,-1.021608503,9.145,0.18860850299999987,0.478,0.514,0.097,0.043000000000000003,0.0,0
-9.829999999999998,-1.02142344,9.658,0.18642343999999988,0.488,0.524,0.087,0.04700000000000001,0.0,0
-10.643,-1.006139974,10.475,0.17013997400000003,0.5,0.546,0.08099999999999999,0.05299999999999999,0.0,0
-10.581999999999999,-1.015330782,10.395999999999999,0.16833078199999996,0.49400000000000005,0.5469999999999999,-0.057,0.053,0.0,0
-8.894,-0.996376912,8.659,0.17537691199999994,0.45199999999999996,0.504,-0.038,0.05199999999999999,0.0,0
-7.704,-1.032699783,7.387999999999999,0.22669978300000004,0.387,0.44799999999999995,0.036000000000000004,0.047,0.0,0
-7.3759999999999994,-1.033995391,6.946999999999999,0.234995391,0.285,0.376,0.035,0.041,0.0,0
-7.937,-1.020688451,7.430000000000001,0.214688451,0.277,0.323,0.026000000000000002,0.04,0.0,0
-8.433,-0.9728557090000001,7.673,0.22885570900000007,0.11900000000000001,0.11900000000000001,0.008999999999999998,0.064,0.0,0
-10.157,-0.9616454059999999,9.370000000000001,0.1936454059999999,0.106,0.112,0.04800000000000001,0.062000000000000006,0.0,0
-13.251,-0.9427435519999999,12.429,0.1487435519999999,0.094,0.1,0.05499999999999999,0.063,0.0,0
-8.233,-1.004067006,7.387,0.24206700599999997,0.038,0.041,0.055,0.055,0.0,0
-11.513,-0.943727499,10.654,0.16072749899999994,0.053000000000000005,0.056,-0.0009999999999999974,0.072,0.0,0
-10.309,-0.954656233,9.447999999999999,0.178656233,0.046,0.046,0.036000000000000004,0.07,0.0,0
-10.898000000000001,-0.975003662,10.270000000000001,0.17600366199999995,0.126,0.26199999999999996,0.038000000000000006,0.055999999999999994,0.0,0
-13.442,-0.975647266,13.136000000000001,0.1466472659999999,0.387,0.55,0.05,0.051000000000000004,0.0,0
-16.821,-0.9670186540000001,16.531,0.1120186540000001,0.454,0.5810000000000001,0.039,0.045,0.0,0
-17.188000000000002,-0.964275529,16.726,0.10527552900000003,0.41200000000000003,0.436,0.046,0.049,0.0,0
-12.145000000000001,-0.98342597,11.690000000000001,0.1444259699999999,0.40599999999999997,0.40599999999999997,0.051000000000000004,0.054000000000000006,0.0,0
-9.884,-1.021508853,9.218,0.200508853,0.215,0.215,0.027000000000000003,0.05600000000000001,0.0,0
-11.562000000000001,-1.013232822,11.245000000000001,0.1662328219999999,0.405,0.515,-0.015,0.059000000000000004,0.0,0
-16.555,-1.0047749019999999,16.2,0.12377490199999996,0.458,0.5209999999999999,-0.421,0.062,0.0,0
-24.464,-0.978177101,24.177,0.08117710099999997,0.5960000000000001,0.5960000000000001,-0.438,0.053,0.0,0
-10.655,-1.024664811,10.271,0.17566481099999998,0.44000000000000006,0.44000000000000006,-0.39,0.053,0.0,0
-11.107,-1.0211578270000001,10.765,0.16115782700000003,0.471,0.471,0.012,0.031,0.0,0
-11.331,-1.032223533,10.962,0.16522353299999992,0.4570000000000001,0.4570000000000001,-0.20800000000000002,0.036000000000000004,0.0,0
-10.358,-1.0307813650000002,10.181000000000001,0.16678136500000007,0.46299999999999997,0.576,0.439,0.025,0.0,0
-8.86,-1.0513455760000001,8.76,0.19634557600000002,0.417,0.6120000000000001,-0.027999999999999997,0.024,0.0,0
-8.739,-1.0528125750000001,8.665000000000001,0.19881257500000005,0.42100000000000004,0.614,0.01,0.026000000000000002,0.0,0
-10.346,-1.04014759,10.192,0.1731475899999999,0.47900000000000004,0.5720000000000001,0.05299999999999999,0.022000000000000002,0.0,0
-11.442,-1.030994735,11.211,0.16099473499999994,0.501,0.5399999999999999,0.036,0.028999999999999998,0.0,0
-12.331,-1.0195850610000001,12.064,0.14958506100000002,0.514,0.527,-0.022,0.04,0.0,0
-13.247,-1.019390576,12.979000000000001,0.14039057599999993,0.523,0.537,-0.065,0.039,0.0,0
-12.506,-1.0263311640000001,12.249,0.14833116400000002,0.518,0.535,0.014,0.024,0.0,1
-10.947000000000001,-0.9742668210000001,10.942,0.17326682100000002,0.154,0.8220000000000001,0.07800000000000001,0.061000000000000006,0.0,0
-12.047,-0.955283122,12.017999999999999,0.14628312199999993,0.013999999999999999,0.829,0.10800000000000001,0.061000000000000006,0.0,0
-10.461,-0.9648010450000001,10.632,0.16880104500000004,0.183,0.965,0.101,0.060000000000000005,0.0,0
-5.041,-1.04163563,4.406000000000001,0.34963563,0.13299999999999998,0.16499999999999998,0.07899999999999999,0.054,0.0,0
-5.759,-1.038523761,5.213,0.326523761,0.169,0.256,0.09400000000000001,0.053000000000000005,0.0,0
-6.06,-1.008360943,5.445,0.29436094300000004,0.15,0.206,0.10299999999999998,0.06099999999999999,0.0,0
-6.0489999999999995,-1.0203513960000001,5.561999999999999,0.28935139600000004,0.27099999999999996,0.3,0.096,0.060000000000000005,0.0,0
-6.5169999999999995,-1.037957414,6.170999999999999,0.27095741400000006,0.31,0.41600000000000004,0.046,0.05500000000000001,0.0,0
-8.317,-1.001230047,8.142,0.21523004700000004,0.413,0.5489999999999999,0.045,0.063,0.0,0
-8.716,-0.9948021060000001,8.504,0.20180210600000004,0.444,0.5169999999999999,0.059000000000000004,0.062000000000000006,0.0,0
-8.709,-1.000687446,8.486,0.198687446,0.462,0.49400000000000005,0.088,0.052,0.0,0
-9.026,-1.0225358820000001,8.78,0.20953588200000006,0.44799999999999995,0.504,0.07400000000000001,0.046000000000000006,0.0,0
-9.414,-1.009991117,9.206,0.18899111699999993,0.465,0.5249999999999999,0.09,0.044000000000000004,0.0,0
-9.573,-1.010900841,9.395,0.18390084099999993,0.458,0.556,0.078,0.045,0.0,0
-9.883,-1.002483984,9.677,0.180483984,0.46499999999999997,0.5419999999999999,0.09,0.049999999999999996,0.0,0
-10.184000000000001,-0.9986398240000001,9.974,0.175639824,0.46599999999999997,0.5489999999999999,0.06899999999999999,0.055999999999999994,0.0,0
-8.47,-0.9796996389999999,7.607000000000001,0.2256996389999999,0.029,0.029,0.119,0.05,0.0,0
-2.252,-1.1902703270000001,1.787,0.6802703270000001,0.154,0.154,0.005000000000000001,0.045,0.0,0
-4.433,-1.104951758,4.249,0.39595175799999993,0.33099999999999996,0.387,0.018,0.055999999999999994,0.0,0
-6.434,-1.034215042,6.305,0.277215042,0.39399999999999996,0.43,0.033,0.056999999999999995,0.0,0
-7.454999999999999,-1.010769709,7.435,0.23276970900000005,0.381,0.519,0.05399999999999999,0.059,0.0,0
-8.094999999999999,-0.9867714940000001,7.970999999999999,0.21477149400000006,0.428,0.432,0.046,0.062,0.0,0
-8.676,-0.9916356879999999,8.572000000000001,0.20763568799999987,0.439,0.47400000000000003,0.05399999999999999,0.064,0.0,0
-9.709,-0.969181019,9.587,0.18018101899999994,0.476,0.533,0.06599999999999999,0.06999999999999999,0.0,0
-10.052999999999999,-0.978155366,9.873999999999999,0.18215536599999993,0.48899999999999993,0.5349999999999999,0.10300000000000001,0.05800000000000001,0.0,0
-9.58,-0.9733511850000001,9.342,0.18335118500000003,0.48200000000000004,0.5,0.11199999999999999,0.053000000000000005,0.0,0
-8.44,-0.9944707279999999,8.142,0.20447072799999988,0.45099999999999996,0.45099999999999996,0.060000000000000005,0.052,0.0,0
-4.526,-1.094594833,3.792,0.401594833,0.071,0.071,0.023000000000000003,0.052000000000000005,0.0,0
-6.5600000000000005,-1.005956329,6.275,0.263956329,0.414,0.414,0.007999999999999998,0.056999999999999995,0.0,0
-7.349,-0.982898045,7.165,0.233898045,0.43700000000000006,0.46199999999999997,0.04,0.05600000000000001,0.0,0
-8.084,-0.983787671,7.8870000000000005,0.21678767099999996,0.46199999999999997,0.46199999999999997,0.03899999999999999,0.054000000000000006,0.0,0
-8.407,-0.982118098,8.214,0.20711809800000003,0.469,0.469,0.04,0.053000000000000005,0.0,0
-3.526,-1.181001965,2.934,0.5140019650000001,0.14400000000000002,0.14400000000000002,0.020999999999999998,0.051,0.0,0
-5.029999999999999,-1.107212574,4.653,0.38121257399999997,0.245,0.357,0.009999999999999998,0.05499999999999999,0.0,0
-6.858,-1.028748979,6.677,0.26074897899999994,0.4,0.492,0.04,0.056999999999999995,0.0,0
-7.861,-1.02876558,7.673,0.23076557999999991,0.44300000000000006,0.49,0.043000000000000003,0.056999999999999995,0.0,0
-8.376000000000001,-1.011042772,8.308000000000002,0.20604277199999987,0.42200000000000004,0.59,0.054000000000000006,0.055999999999999994,0.0,0
-4.84,-1.109145778,4.474,0.37014577800000004,0.3,0.34299999999999997,0.038000000000000006,0.05399999999999999,0.0,0
-6.218,-1.054267563,6.003,0.286267563,0.395,0.44400000000000006,0.033,0.05900000000000001,0.0,0
-6.824,-1.023908569,6.779,0.24390856900000002,0.351,0.606,0.065,0.060000000000000005,0.0,0
-6.508,-1.022003439,6.444,0.252003439,0.349,0.579,0.07,0.063,0.0,0
-5.742999999999999,-1.038041303,5.625,0.27904130299999996,0.30900000000000005,0.542,0.07400000000000001,0.05700000000000001,0.0,0
-3.973,-1.127787159,3.4159999999999995,0.450787159,0.184,0.188,0.05700000000000001,0.05,0.0,0
-4.842,-1.077181646,4.3759999999999994,0.37618164600000004,0.23600000000000002,0.28400000000000003,0.035,0.054000000000000006,0.0,0
-5.9559999999999995,-1.0241460990000002,5.624,0.2951460990000001,0.302,0.41100000000000003,0.076,0.054000000000000006,0.0,0
-3.8470000000000004,-1.130197751,3.5570000000000004,0.46219775100000005,0.293,0.337,0.016,0.07500000000000001,0.0,0
-5.3180000000000005,-1.037218027,5.196000000000001,0.3232180269999999,0.35300000000000004,0.437,0.03900000000000001,0.07200000000000001,0.0,0
-4.956,-0.999048945,4.953,0.3220489449999999,0.266,0.582,0.057999999999999996,0.055999999999999994,0.0,0
-5.784,-1.0029346749999999,6.253,0.2949346749999999,0.15999999999999998,1.0290000000000001,0.031000000000000003,0.055999999999999994,0.0,0
-7.138000000000001,-0.947958973,7.481000000000001,0.225958973,0.274,0.86,0.06899999999999999,0.055999999999999994,0.0,0
-3.759,-0.933016912,3.027,0.48601691199999997,0.047,0.047,0.027000000000000003,0.048999999999999995,0.0,0
-4.4110000000000005,-0.9703716379999999,3.785,0.419371638,0.15300000000000002,0.15300000000000002,0.009000000000000001,0.05299999999999999,0.0,0
-4.463,-0.9779976069999999,3.8630000000000004,0.38699760699999997,0.17300000000000001,0.17300000000000001,0.03,0.05499999999999999,0.0,0
-4.615,-1.114270757,4.309,0.4042707569999999,0.32299999999999995,0.361,0.030999999999999996,0.056999999999999995,0.0,0
-6.147,-1.050534272,5.989,0.2905342719999999,0.39699999999999996,0.421,0.036000000000000004,0.05499999999999999,0.0,0
-8.036000000000001,-1.019070417,7.956,0.23007041700000008,0.403,0.44399999999999995,0.057999999999999996,0.055999999999999994,0.0,0
-9.677999999999999,-0.9923285490000001,9.565999999999999,0.19132854900000007,0.45100000000000007,0.45100000000000007,0.054000000000000006,0.05500000000000001,0.0,0
-6.765,-1.013418437,6.239,0.270418437,0.273,0.286,0.05199999999999999,0.055999999999999994,0.0,0
-7.208,-0.9964695490000001,6.78,0.24546954900000006,0.29900000000000004,0.371,0.033,0.057999999999999996,0.0,0
-5.008,-1.080527348,4.641,0.34152734799999995,0.33199999999999996,0.33899999999999997,0.034,0.055999999999999994,0.0,0
-6.382000000000001,-1.0428550349999999,6.097,0.27385503499999997,0.3959999999999999,0.41999999999999993,0.043000000000000003,0.057999999999999996,0.0,0
-6.734,-1.029271753,6.426,0.25227175299999993,0.4069999999999999,0.4139999999999999,0.032,0.061,0.0,0
-8.442,-0.8394332699999999,8.639000000000001,0.19943326999999988,0.251,0.917,-0.017,0.051000000000000004,0.0,0
-9.164,-0.96922121,10.115,0.17022121,0.15199999999999997,1.6,-0.020999999999999998,0.056,0.0,0
-9.971,-0.969409749,10.469999999999999,0.16940974899999994,0.29600000000000004,1.164,-0.153,0.063,0.0,0
-10.863,-0.967909299,10.956,0.15890929899999995,0.43200000000000005,0.7749999999999999,0.065,0.063,0.0,0
-10.831,-0.948239621,10.927999999999999,0.162239621,0.43300000000000005,0.7709999999999999,-0.097,0.074,0.0,0
-10.827,-0.9757932539999999,10.854,0.15979325399999988,0.44000000000000006,0.734,0.06899999999999999,0.05299999999999999,0.0,0
-10.313,-0.981970574,10.099,0.17197057399999993,0.49200000000000005,0.526,0.084,0.04000000000000001,0.0,0
-10.588999999999999,-0.9856182880000001,10.411999999999999,0.168618288,0.503,0.534,0.092,0.036,0.0,0
-10.952,-1.005340662,10.768,0.16934066199999998,0.504,0.548,0.05499999999999999,0.036000000000000004,0.0,0
-11.724,-0.9968888969999999,11.547,0.15288889699999986,0.5109999999999999,0.569,0.052000000000000005,0.041,0.0,0
-12.828,-1.001531795,12.596,0.14853179500000002,0.478,0.579,0.033,0.044,0.0,0
-12.901,-0.984003814,12.568,0.15000381399999996,0.45300000000000007,0.499,0.074,0.05299999999999999,-0.02100000000000002,0
-13.014,-1.021489503,12.668,0.192489503,0.483,0.45799999999999996,-0.112,0.051000000000000004,-0.07599999999999996,0
-10.097,-1.022486982,10.514,0.168486982,0.516,1.194,-0.008,0.046,0.7929999999999999,0
-14.02,-1.012934922,14.892,0.14393492200000002,0.5389999999999999,1.642,-1.017,0.067,0.831,0
-10.248999999999999,-1.0108490159999999,9.863999999999999,0.18384901599999992,0.43700000000000006,0.43100000000000005,-0.6890000000000001,0.042,-0.006000000000000005,0
-10.361,-1.0185595920000001,10.109,0.18055959200000005,0.46399999999999997,0.526,0.049,0.026,0.0,0
-10.471,-1.0165716870000001,10.132000000000001,0.16957168700000003,0.41700000000000004,0.48,-0.054,0.027999999999999997,0.0020000000000000018,0
-11.290000000000001,-1.027475025,11.003,0.1654750249999999,0.44400000000000006,0.525,0.06,0.03,0.0,0
-11.671000000000001,-1.023856691,11.283000000000001,0.15485669099999988,0.39799999999999996,0.459,-0.374,0.03,0.0,0
-12.826,-1.016005836,12.383000000000001,0.14400583599999994,0.40599999999999997,0.423,-1.3969999999999998,0.034,0.0,0
-11.455,-0.9959594060000001,10.844999999999999,0.15895940600000003,0.181,0.281,0.772,0.038,0.0,0
-9.989999999999998,-1.029246803,9.520999999999999,0.17824680299999995,0.354,0.377,-1.1469999999999998,0.04,0.0,0
-12.296,-1.035274419,11.892999999999999,0.16427441899999995,0.445,0.445,-0.487,0.034,0.0,0
-11.833,-1.0277557069999999,11.399,0.15875570699999986,0.419,0.419,-0.152,0.03,0.0,1
-16.835,-0.8894606059999999,16.477999999999998,0.10646060599999996,0.143,0.5499999999999999,0.161,0.08299999999999999,0.0,0
-19.912,-0.869852412,19.779,0.10185241199999995,0.317,0.76,0.016999999999999998,0.097,0.0,0
-23.564999999999998,-0.8410624769999999,23.314999999999998,0.07606247700000002,0.35500000000000004,0.6629999999999999,-0.21300000000000002,0.12300000000000001,0.0,0
-11.014,-0.897229018,10.612,0.166229018,0.17300000000000001,0.465,0.043,0.087,0.0,0
-12.407,-0.9228697810000001,12.032,0.15486978100000004,0.332,0.48700000000000004,0.048,0.081,0.0,0
-14.280000000000001,-0.929955142,14.272,0.12795514200000002,0.31499999999999995,0.8320000000000001,0.08600000000000001,0.077,0.0,0
-15.004999999999999,-0.930107496,14.789,0.12510749600000004,0.43100000000000005,0.633,-0.006999999999999999,0.08499999999999999,0.0,0
